,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,PnL,ReturnPct,EntryTime,ExitTime,Duration
71,7,6593,6712,102.241665,102.277,0.24734500000002413,0.000345602744243223,2014-05-09 09:30:00,2014-05-13 21:30:00,4 days 12:00:00
72,7,6780,6801,102.35522999999999,101.436,-6.434609999999893,-0.00898078192975571,2014-05-15 07:30:00,2014-05-15 18:00:00,0 days 10:30:00
73,7,6862,6877,102.03865499999999,101.339,-4.89758499999995,-0.006856764233123203,2014-05-19 01:30:00,2014-05-19 09:00:00,0 days 07:30:00
74,7,6910,6938,101.99543999999999,101.385,-4.273079999999879,-0.005984973445871566,2014-05-20 01:30:00,2014-05-20 15:30:00,0 days 14:00:00
75,7,6995,7122,101.98137,101.896,-0.5975899999999825,-0.0008371136806654134,2014-05-21 20:00:00,2014-05-26 12:30:00,4 days 16:30:00
76,7,7150,7171,102.476835,101.936,-3.7858449999999095,-0.005277631769169955,2014-05-27 02:30:00,2014-05-27 13:00:00,0 days 10:30:00
77,7,7182,7207,102.60748499999998,101.928,-4.756394999999898,-0.006622177709549981,2014-05-27 18:30:00,2014-05-28 07:00:00,0 days 12:30:00
78,7,7287,7308,102.285885,101.634,-4.563194999999951,-0.006373166737521974,2014-05-29 23:00:00,2014-05-30 09:30:00,0 days 10:30:00
79,7,7324,7411,102.27884999999999,102.34,0.4280500000000842,0.0005978753183089047,2014-05-30 17:30:00,2014-06-03 14:00:00,3 days 20:30:00
80,7,7419,7493,102.94013999999999,102.508,-3.0249799999999283,-0.004197973696169366,2014-06-03 18:00:00,2014-06-05 07:00:00,1 days 13:00:00
81,7,7564,7597,103.05068999999999,102.482,-3.9808299999999264,-0.005518546261068069,2014-06-06 18:30:00,2014-06-09 12:00:00,2 days 17:30:00
82,6,7618,7633,103.0527,102.335,-4.306200000000047,-0.006964397827519342,2014-06-09 22:30:00,2014-06-10 06:00:00,0 days 07:30:00
83,6,7670,7681,102.84064499999998,102.265,-3.453869999999881,-0.005597446418193708,2014-06-11 00:30:00,2014-06-11 06:00:00,0 days 05:30:00
84,6,7731,7751,102.58135499999999,101.801,-4.6821299999999155,-0.007607181636467786,2014-06-12 07:00:00,2014-06-12 17:00:00,0 days 10:00:00
85,6,7786,7821,102.40648499999999,101.865,-3.2489099999999667,-0.005287604588713246,2014-06-13 10:30:00,2014-06-16 05:00:00,2 days 18:30:00
86,6,7861,7862,102.342165,101.845,-2.9829899999999725,-0.004857870653801388,2014-06-17 01:00:00,2014-06-17 01:30:00,0 days 00:30:00
87,6,7863,7945,102.39040499999999,102.153,-1.4244299999998873,-0.002318625461047663,2014-06-17 02:00:00,2014-06-18 19:00:00,1 days 17:00:00
88,6,8000,8023,102.46175999999998,101.917,-3.268559999999894,-0.00531671523112609,2014-06-19 22:30:00,2014-06-20 10:00:00,0 days 11:30:00
89,6,8028,8064,102.55723499999999,101.94,-3.7034099999999626,-0.006018444237502973,2014-06-20 12:30:00,2014-06-23 07:00:00,2 days 18:30:00
90,6,8103,8157,102.40347,101.872,-3.1888199999999927,-0.005189960848006381,2014-06-24 02:30:00,2014-06-25 05:30:00,1 days 03:00:00
91,6,8351,8416,102.00649499999999,101.464,-3.254969999999929,-0.005318239784633194,2014-07-01 06:30:00,2014-07-02 15:00:00,1 days 08:30:00
92,6,8422,8504,102.259755,101.999,-1.564530000000019,-0.002549927877296465,2014-07-02 18:00:00,2014-07-04 11:00:00,1 days 17:00:00
93,6,8535,8558,102.60748499999998,101.925,-4.0949099999999135,-0.006651415342652456,2014-07-07 02:30:00,2014-07-07 14:00:00,0 days 11:30:00
94,6,8649,8681,102.16026,101.515,-3.8715599999999597,-0.006316154637820981,2014-07-09 11:30:00,2014-07-10 03:30:00,0 days 16:00:00
95,6,8741,8752,101.79243,101.306,-2.9185799999999915,-0.004778646113468343,2014-07-11 09:30:00,2014-07-11 15:00:00,0 days 05:30:00
96,6,8759,8914,101.79443999999998,101.667,-0.7646399999998721,-0.0012519347815065363,2014-07-11 18:30:00,2014-07-17 00:00:00,5 days 05:30:00
97,6,8987,9019,101.87182499999999,101.268,-3.6229499999999177,-0.005927301292580012,2014-07-18 12:30:00,2014-07-21 04:30:00,2 days 16:00:00
98,6,9049,9106,101.84167499999998,101.453,-2.3320499999998674,-0.003816463152240712,2014-07-21 19:30:00,2014-07-23 00:00:00,1 days 04:30:00
99,6,9150,9253,102.03965999999998,101.772,-1.6059599999998682,-0.0026230977249431797,2014-07-23 22:00:00,2014-07-28 01:30:00,4 days 03:30:00
100,6,9275,9421,102.35723999999999,102.838,2.8845600000000218,0.004696883190676182,2014-07-28 12:30:00,2014-07-31 13:30:00,3 days 01:00:00
101,6,9428,9447,103.37831999999999,102.766,-3.673919999999896,-0.005923098769645141,2014-07-31 17:00:00,2014-08-01 02:30:00,0 days 09:30:00
102,6,9455,9480,103.39138499999999,102.444,-5.684309999999897,-0.00916309419783845,2014-08-01 06:30:00,2014-08-01 19:00:00,0 days 12:30:00
103,6,9514,9528,103.10897999999999,102.465,-3.8638799999999094,-0.0062456247748740035,2014-08-04 12:00:00,2014-08-04 19:00:00,0 days 07:00:00
104,6,9553,9594,103.06676999999999,102.591,-2.854619999999983,-0.0046161337936562186,2014-08-05 07:30:00,2014-08-06 04:00:00,0 days 20:30:00
105,6,9657,9679,102.81149999999998,101.994,-4.9049999999998875,-0.00795144512043866,2014-08-07 11:30:00,2014-08-07 22:30:00,0 days 11:00:00
106,6,9726,9767,102.53814,102.154,-2.304840000000013,-0.0037463133230229984,2014-08-08 22:00:00,2014-08-11 18:30:00,2 days 20:30:00
107,6,9771,9817,102.65472,102.233,-2.5303199999999606,-0.004108140375815084,2014-08-11 20:30:00,2014-08-12 19:30:00,0 days 23:00:00
108,6,9837,9907,102.79542,102.355,-2.6425199999999336,-0.004284432127423465,2014-08-13 05:30:00,2014-08-14 16:30:00,1 days 11:00:00
109,6,9930,9963,103.013505,102.345,-4.011029999999977,-0.006489488926718856,2014-08-15 04:00:00,2014-08-15 20:30:00,0 days 16:30:00
110,6,9999,10156,102.96928499999999,103.743,4.6422900000000595,0.007514036831468784,2014-08-18 14:30:00,2014-08-21 21:00:00,3 days 06:30:00
111,6,10170,10186,104.42954999999999,103.739,-4.143299999999925,-0.006612591933987888,2014-08-22 04:00:00,2014-08-22 12:00:00,0 days 08:00:00
112,6,10204,10243,104.44763999999999,104.01,-2.6258399999999256,-0.004190042015310147,2014-08-22 21:00:00,2014-08-25 16:30:00,2 days 19:30:00
113,6,10299,10329,104.64059999999999,103.915,-4.353599999999915,-0.00693421100414171,2014-08-26 20:30:00,2014-08-27 11:30:00,0 days 15:00:00
114,6,10405,10406,104.21950499999998,103.691,-3.171029999999888,-0.005071075706989614,2014-08-29 01:30:00,2014-08-29 02:00:00,0 days 00:30:00
115,6,10419,10573,104.31698999999999,105.039,4.3320600000000695,0.006921307832981061,2014-08-29 08:30:00,2014-09-03 13:30:00,5 days 05:00:00
116,5,10619,10672,105.39434999999999,105.195,-0.9967499999999774,-0.0018914676166226219,2014-09-04 12:30:00,2014-09-05 15:00:00,1 days 02:30:00
117,5,10705,10797,105.59032499999999,106.338,3.738375000000005,0.007080904429454193,2014-09-08 07:30:00,2014-09-10 05:30:00,1 days 22:00:00
118,5,10805,10950,106.99229999999999,107.277,1.4235000000000753,0.0026609391516960734,2014-09-10 09:30:00,2014-09-15 10:00:00,5 days 00:30:00
119,5,11011,11016,107.65358999999998,106.938,-3.5779499999998876,-0.006647154080044904,2014-09-16 16:30:00,2014-09-16 19:00:00,0 days 02:30:00
120,5,11037,11160,107.70685499999999,108.952,6.22572500000004,0.011560499097295285,2014-09-17 05:30:00,2014-09-19 19:00:00,2 days 13:30:00
121,5,11179,11183,109.58017499999998,108.668,-4.560874999999882,-0.008324270334483241,2014-09-22 04:30:00,2014-09-22 06:30:00,0 days 02:00:00
122,5,11186,11190,109.35204,108.816,-2.6801999999999992,-0.004901966163594174,2014-09-22 08:00:00,2014-09-22 10:00:00,0 days 02:00:00
123,5,11203,11220,109.59123,108.81,-3.9061499999999683,-0.007128581365497877,2014-09-22 16:30:00,2014-09-23 01:00:00,0 days 08:30:00
124,5,11263,11285,109.43947499999999,108.62,-4.097374999999914,-0.007487928830067769,2014-09-23 22:30:00,2014-09-24 09:30:00,0 days 11:00:00
125,5,11306,11353,109.41032999999999,108.718,-3.4616499999999206,-0.006327830288054059,2014-09-24 20:00:00,2014-09-25 19:30:00,0 days 23:30:00
126,5,11386,11451,109.54399499999998,109.424,-0.5999749999998727,-0.0010954046362831038,2014-09-26 12:00:00,2014-09-29 20:30:00,3 days 08:30:00
127,5,11485,11544,110.14799999999998,109.298,-4.2499999999999005,-0.007716890002541832,2014-09-30 13:30:00,2014-10-01 19:00:00,1 days 05:30:00
128,5,11616,11673,109.33696499999999,109.411,0.3701750000000459,0.0006771268984830936,2014-10-03 07:00:00,2014-10-06 11:30:00,3 days 04:30:00
129,5,11769,11796,108.70582499999999,108.123,-2.9141249999999275,-0.0053614882183175006,2014-10-08 11:30:00,2014-10-09 01:00:00,0 days 13:30:00
130,5,11799,11803,108.64250999999999,108.139,-2.5175499999999573,-0.004634557872420175,2014-10-09 02:30:00,2014-10-09 04:30:00,0 days 02:00:00
131,5,11845,11859,108.41437499999999,107.708,-3.531874999999971,-0.0065155105123282375,2014-10-10 01:30:00,2014-10-10 08:30:00,0 days 07:00:00
132,5,11865,11866,108.64753499999999,107.944,-3.51767499999994,-0.0064753885120356625,2014-10-10 11:30:00,2014-10-10 12:00:00,0 days 00:30:00
133,5,11876,11885,108.4596,107.827,-3.1629999999999825,-0.005832586511475224,2014-10-10 17:00:00,2014-10-10 21:30:00,0 days 04:30:00
134,5,11930,11938,107.98724999999999,106.824,-5.816249999999954,-0.010772105040178226,2014-10-13 20:00:00,2014-10-14 00:00:00,0 days 04:00:00
135,5,11991,12019,107.82745499999999,105.89,-9.687274999999929,-0.017968104690961884,2014-10-15 02:30:00,2014-10-15 16:30:00,0 days 14:00:00
136,5,12061,12063,106.23050999999998,105.639,-2.9575499999999266,-0.005568174340874199,2014-10-16 13:30:00,2014-10-16 14:30:00,0 days 01:00:00
137,5,12081,12166,106.84456499999999,106.877,0.16217500000003326,0.00030357182885265566,2014-10-16 23:30:00,2014-10-20 18:00:00,3 days 18:30:00
138,5,12219,12345,107.17621499999998,108.103,4.633925000000048,0.008647301082614467,2014-10-21 20:30:00,2014-10-24 11:30:00,2 days 15:00:00
139,5,12361,12363,108.59627999999998,107.98,-3.0813999999998742,-0.00567496418846003,2014-10-24 19:30:00,2014-10-24 20:30:00,0 days 01:00:00
140,5,12372,12381,108.71285999999999,107.929,-3.91929999999995,-0.007210370511823494,2014-10-27 01:00:00,2014-10-27 05:30:00,0 days 04:30:00
141,5,12431,12494,108.3792,108.132,-1.2359999999999616,-0.002280880464147983,2014-10-28 06:30:00,2014-10-29 14:00:00,1 days 07:30:00
142,5,12507,12674,109.42841999999999,113.513,20.422900000000084,0.037326500739021995,2014-10-29 20:30:00,2014-11-04 09:00:00,5 days 12:30:00
143,5,12705,12774,114.08659499999999,114.599,2.5620250000000766,0.0044913690341974455,2014-11-05 00:30:00,2014-11-06 11:00:00,1 days 10:30:00
144,5,12793,12836,115.54284,114.955,-2.9391999999999996,-0.0050876367587987525,2014-11-06 20:30:00,2014-11-07 18:00:00,0 days 21:30:00
145,5,12888,12952,115.306665,115.674,1.8366750000000565,0.0031857221783320178,2014-11-10 20:00:00,2014-11-12 04:00:00,1 days 08:00:00
146,5,12995,13031,116.10362999999998,115.74,-1.8181499999999318,-0.0031319434198567864,2014-11-13 01:30:00,2014-11-13 19:30:00,0 days 18:00:00
147,5,13035,13097,116.22422999999999,115.711,-2.566149999999965,-0.004415860617015821,2014-11-13 21:30:00,2014-11-17 04:30:00,3 days 07:00:00
148,5,13125,13271,116.90662499999999,118.094,5.936875000000015,0.010156610029585567,2014-11-17 18:30:00,2014-11-20 19:30:00,3 days 01:00:00
149,5,13345,13388,118.52266499999999,117.842,-3.4033249999999526,-0.005742910016409031,2014-11-24 08:30:00,2014-11-25 06:00:00,0 days 21:30:00
150,5,13511,13596,118.36689,118.46,0.46554999999997904,0.0007866220021492953,2014-11-27 19:30:00,2014-12-01 14:00:00,3 days 18:30:00
151,5,13630,13750,119.04124499999999,119.665,3.1187750000000847,0.0052398225505791984,2014-12-02 07:00:00,2014-12-04 19:00:00,2 days 12:00:00
152,4,13774,13834,120.65326499999999,121.197,2.174940000000049,0.004506591678227867,2014-12-05 07:00:00,2014-12-08 13:00:00,3 days 06:00:00
153,5,13979,14017,119.19802499999999,118.785,-2.065124999999952,-0.003465032243613053,2014-12-11 13:30:00,2014-12-12 08:30:00,0 days 19:00:00
154,5,14059,14067,119.17390499999999,118.278,-4.479524999999924,-0.007517627285939743,2014-12-15 05:30:00,2014-12-15 09:30:00,0 days 04:00:00
155,5,14071,14084,119.14074,118.382,-3.7936999999999443,-0.006368434508632337,2014-12-15 11:30:00,2014-12-15 18:00:00,0 days 06:30:00
156,5,14149,14403,117.628215,120.4,13.858925000000042,0.023563946796268276,2014-12-17 02:30:00,2014-12-24 09:30:00,7 days 07:00:00
157,5,14453,14480,120.98993999999999,120.434,-2.7796999999999628,-0.004594927479094513,2014-12-26 23:30:00,2014-12-29 13:00:00,2 days 13:30:00
158,4,14489,14519,121.23314999999998,120.302,-3.7245999999998958,-0.007680655002365033,2014-12-29 17:30:00,2014-12-30 08:30:00,0 days 15:00:00
159,4,14566,14627,120.31357499999999,120.173,-0.5622999999999365,-0.0011684051446395616,2014-12-31 08:00:00,2015-01-05 03:30:00,4 days 19:30:00
160,4,14636,14638,121.00099499999999,120.374,-2.507979999999975,-0.005181734249375292,2015-01-05 08:00:00,2015-01-05 09:00:00,0 days 01:00:00
161,4,14646,14652,120.95275499999998,119.816,-4.547019999999918,-0.009398339045687543,2015-01-05 13:00:00,2015-01-05 16:00:00,0 days 03:00:00
162,4,14732,14809,119.46032999999998,119.72,1.0386800000000562,0.0021736923043826906,2015-01-07 08:00:00,2015-01-08 22:30:00,1 days 14:30:00
163,4,14888,14908,119.82212999999999,118.338,-5.936519999999973,-0.012386109310525417,2015-01-12 14:00:00,2015-01-13 00:00:00,0 days 10:00:00
164,4,14936,14953,119.204055,117.728,-5.904220000000009,-0.012382590508351443,2015-01-13 14:00:00,2015-01-13 22:30:00,0 days 08:30:00
165,4,15008,15035,118.01111999999999,116.551,-5.840479999999957,-0.012372732332342817,2015-01-15 02:00:00,2015-01-15 15:30:00,0 days 13:30:00
166,4,15081,15122,117.19204499999998,117.22,0.11182000000007974,0.0002385400817950245,2015-01-16 14:30:00,2015-01-19 11:00:00,2 days 20:30:00
167,4,15138,15210,118.08749999999999,117.829,-1.0339999999999918,-0.0021890547263681004,2015-01-19 19:00:00,2015-01-21 07:00:00,1 days 12:00:00
168,4,15247,15275,118.45030499999999,117.701,-2.9972199999999702,-0.0063259018201767825,2015-01-22 01:30:00,2015-01-22 15:30:00,0 days 14:00:00
169,4,15292,15322,119.05732499999999,118.135,-3.689299999999946,-0.00774689839537368,2015-01-23 00:00:00,2015-01-23 15:00:00,0 days 15:00:00
170,4,15364,15407,118.67240999999999,118.052,-2.4816399999999135,-0.0052279211317944885,2015-01-26 12:00:00,2015-01-27 09:30:00,0 days 21:30:00
171,4,15447,15469,118.66637999999998,117.842,-3.2975199999999063,-0.006947039254083354,2015-01-28 05:30:00,2015-01-28 16:30:00,0 days 11:00:00
172,4,15503,15550,118.31864999999999,117.881,-1.750599999999963,-0.0036989096816096856,2015-01-29 09:30:00,2015-01-30 09:00:00,0 days 23:30:00
173,4,15601,15621,118.28447999999999,117.292,-3.969919999999945,-0.00839061895525084,2015-02-02 10:30:00,2015-02-02 20:30:00,0 days 10:00:00
174,4,15663,15705,118.22417999999999,117.395,-3.3167199999999752,-0.007013624454828005,2015-02-03 17:30:00,2015-02-04 14:30:00,0 days 21:00:00
175,4,15757,15789,118.02519,117.252,-3.0927599999999984,-0.006551059142544058,2015-02-05 16:30:00,2015-02-06 08:30:00,0 days 16:00:00
176,4,15806,15845,119.37791999999999,118.604,-3.095679999999959,-0.006482940898953404,2015-02-06 17:00:00,2015-02-09 12:30:00,2 days 19:30:00
177,4,15894,15986,119.55178499999998,119.632,0.3208600000000956,0.0006709644694977701,2015-02-10 13:00:00,2015-02-12 11:00:00,1 days 22:00:00
178,4,16048,16053,119.25229499999999,118.682,-2.2811799999999494,-0.004782255972516025,2015-02-13 18:00:00,2015-02-13 20:30:00,0 days 02:30:00
179,4,16057,16061,119.36384999999999,118.656,-2.831399999999917,-0.005930187405985832,2015-02-13 22:30:00,2015-02-16 00:30:00,2 days 02:00:00
180,4,16131,16183,119.37189,119.258,-0.4555599999999913,-0.0009540772119801533,2015-02-17 11:30:00,2015-02-18 13:30:00,1 days 02:00:00
